2025-05-31 22:26:44,429 - INFO - 掃描到 2 個 CSV 檔案，其中不含 '_with_latlon' 的檔案數量為 2
2025-05-31 22:27:21,596 - INFO - 地址「臺北市中山區北安路520-1號, 台灣」轉換成功：緯度=25.0796826, 經度=121.5461131
2025-05-31 22:27:22,256 - INFO - 地址「臺北市中山區龍江路209巷6-1號, 台灣」轉換成功：緯度=25.0564601, 經度=121.540973
2025-05-31 22:27:22,953 - INFO - 地址「臺北市中山區民生西路30號4樓, 台灣」轉換成功：緯度=25.0576456, 經度=121.5217812
2025-05-31 22:27:23,601 - INFO - 地址「臺北市中山區農安街12-1號1樓, 台灣」轉換成功：緯度=25.0648345, 經度=121.5237713
2025-05-31 22:27:24,288 - INFO - 地址「臺北市中正區中山南路7, 台灣」轉換成功：緯度=25.0402741, 經度=121.5191591
2025-05-31 22:27:25,047 - INFO - 地址「臺北市中正區中華路二段33號, 台灣」轉換成功：緯度=25.0353943, 經度=121.5071105
2025-05-31 22:27:25,700 - INFO - 地址「臺北市中正區福州街12號, 台灣」轉換成功：緯度=25.0289947, 經度=121.5192885
2025-05-31 22:27:26,331 - INFO - 地址「臺北市中正區中山南路8號, 台灣」轉換成功：緯度=25.0443271, 經度=121.518583
2025-05-31 22:27:27,026 - INFO - 地址「臺北市中正區牯嶺街24號, 台灣」轉換成功：緯度=25.0304306, 經度=121.5160136
2025-05-31 22:27:27,739 - INFO - 地址「臺北市中正區重慶南路一段99號2樓, 台灣」轉換成功：緯度=25.043041, 經度=121.513371
2025-05-31 22:27:28,431 - INFO - 地址「臺北市中正區懷寧街78號1樓, 台灣」轉換成功：緯度=25.0432027, 經度=121.5139338
2025-05-31 22:27:29,235 - INFO - 地址「臺北市中正區汀州路二段220號, 台灣」轉換成功：緯度=25.022065, 經度=121.5240207
2025-05-31 22:27:29,992 - INFO - 地址「臺北市中正區徐州路24號, 台灣」轉換成功：緯度=25.0406064, 經度=121.5233726
2025-05-31 22:27:30,700 - INFO - 地址「臺北市大同區鄭州路145號, 台灣」轉換成功：緯度=25.0513086, 經度=121.5087132
2025-05-31 22:27:31,455 - INFO - 地址「臺北市大同區昌吉街52號1樓, 台灣」轉換成功：緯度=25.0656996, 經度=121.5162533
2025-05-31 22:27:32,095 - INFO - 地址「臺北市大同區民生西路236號1樓, 台灣」轉換成功：緯度=25.0569008, 經度=121.5144381
2025-05-31 22:27:32,857 - INFO - 地址「臺北市大同區重慶北路三段71號, 台灣」轉換成功：緯度=25.0663565, 經度=121.5139452
2025-05-31 22:27:33,483 - INFO - 地址「臺北市大同區長安西路137號, 台灣」轉換成功：緯度=25.0514479, 經度=121.515086
2025-05-31 22:27:34,142 - INFO - 地址「臺北市大同區錦西街50-1號, 台灣」轉換成功：緯度=25.060251, 經度=121.519998
2025-05-31 22:27:34,999 - INFO - 地址「臺北市萬華區內江街87號, 台灣」轉換成功：緯度=25.0416765, 經度=121.5035547
2025-05-31 22:27:35,766 - INFO - 地址「臺北市萬華區西園路二段270號, 台灣」轉換成功：緯度=25.0277299, 經度=121.4943799
2025-05-31 22:27:36,595 - INFO - 地址「臺北市萬華區東園街152號, 台灣」轉換成功：緯度=25.0232014, 經度=121.4976402
2025-05-31 22:27:37,303 - INFO - 地址「臺北市萬華區寶興街121號, 台灣」轉換成功：緯度=25.0251946, 經度=121.4948419
2025-05-31 22:27:38,204 - INFO - 地址「臺北市萬華區中華路二段424號, 台灣」轉換成功：緯度=25.0275478, 經度=121.506136
2025-05-31 22:27:38,926 - INFO - 地址「臺北市萬華區中華路二段434號, 台灣」轉換成功：緯度=25.027104, 經度=121.5064733
2025-05-31 22:27:39,575 - INFO - 地址「臺北市文山區興隆路三段111號, 台灣」轉換成功：緯度=25.0004801, 經度=121.5584967
2025-05-31 22:27:40,354 - INFO - 地址「臺北市文山區指南路二段117號, 台灣」轉換成功：緯度=24.9876129, 經度=121.5765374
2025-05-31 22:27:41,256 - INFO - 地址「臺北市文山區羅斯福路六段256號1樓, 台灣」轉換成功：緯度=24.9918649, 經度=121.540178
2025-05-31 22:27:42,341 - INFO - 地址「臺北市文山區興隆路二段301巷4-2號, 台灣」轉換成功：緯度=25.0017769, 經度=121.5535166
2025-05-31 22:27:43,055 - INFO - 地址「臺北市文山區興隆路二段70號1樓, 台灣」轉換成功：緯度=24.9997064, 經度=121.5479708
2025-05-31 22:27:43,855 - INFO - 地址「臺北市文山區興隆路四段64-2號1樓, 台灣」轉換成功：緯度=24.9850176, 經度=121.5613698
2025-05-31 22:27:44,577 - INFO - 地址「臺北市文山區興隆路四段97號, 台灣」轉換成功：緯度=24.9884068, 經度=121.5604923
2025-05-31 22:27:45,371 - INFO - 地址「臺北市文山區萬慶街12號, 台灣」轉換成功：緯度=24.9923978, 經度=121.5401245
2025-05-31 22:27:46,203 - INFO - 地址「臺北市文山區興隆路三段202號, 台灣」轉換成功：緯度=24.9977567, 經度=121.5589315
2025-05-31 22:27:47,098 - INFO - 地址「臺北市文山區興隆路四段6-10號1樓, 台灣」轉換成功：緯度=24.9860185, 經度=121.5609538
2025-05-31 22:27:47,850 - INFO - 地址「臺北市文山區興隆路二段17號, 台灣」轉換成功：緯度=24.99891, 經度=121.5454169
2025-05-31 22:27:48,568 - INFO - 地址「臺北市南港區同德路87號, 台灣」轉換成功：緯度=25.0465997, 經度=121.5861422
2025-05-31 22:27:49,275 - INFO - 地址「臺北市南港區南港路一段360號1樓, 台灣」轉換成功：緯度=25.0547158, 經度=121.6068266
2025-05-31 22:27:49,975 - INFO - 地址「臺北市南港區中坡北路12號1樓, 台灣」轉換成功：緯度=25.044711, 經度=121.5815825
2025-05-31 22:27:50,714 - INFO - 地址「臺北市南港區成福路21號, 台灣」轉換成功：緯度=25.0448163, 經度=121.5867293
2025-05-31 22:27:51,431 - INFO - 地址「臺北市南港區成福路21號, 台灣」轉換成功：緯度=25.0448163, 經度=121.5867293
2025-05-31 22:27:52,198 - INFO - 地址「臺北市南港區福德街320號, 台灣」轉換成功：緯度=25.039477, 經度=121.5878487
2025-05-31 22:27:53,201 - INFO - 地址「臺北市南港區研究院路二段74號, 台灣」轉換成功：緯度=25.0455491, 經度=121.6151031
2025-05-31 22:27:54,007 - INFO - 地址「臺北市南港區玉成街138號1樓, 台灣」轉換成功：緯度=25.0450264, 經度=121.5831839
2025-05-31 22:27:55,041 - INFO - 地址「臺北市南港區研究院路二段84巷1號1樓, 台灣」轉換成功：緯度=25.0453206, 經度=121.6151986
2025-05-31 22:27:56,229 - INFO - 地址「臺北市南港區玉成街166巷30號1樓, 台灣」轉換成功：緯度=25.0439359, 經度=121.583312
2025-05-31 22:27:57,054 - INFO - 地址「臺北市內湖區東湖路147號2樓, 台灣」轉換成功：緯度=25.0681719, 經度=121.6172215
2025-05-31 22:27:57,878 - INFO - 地址「臺北市內湖區成功路二段325號, 台灣」轉換成功：緯度=25.0733691, 經度=121.5959272
2025-05-31 22:27:58,788 - INFO - 地址「臺北市內湖區內湖路二段360號, 台灣」轉換成功：緯度=25.082146, 經度=121.5907328
2025-05-31 22:27:59,623 - INFO - 地址「臺北市內湖區成功路五段420巷26號, 台灣」轉換成功：緯度=25.0756867, 經度=121.608877
2025-05-31 22:28:00,338 - INFO - 地址「臺北市內湖區民權東路六段99號之1, 台灣」轉換成功：緯度=25.0693633, 經度=121.5889951
2025-05-31 22:28:01,035 - INFO - 地址「臺北市內湖區行忠路191號1樓, 台灣」轉換成功：緯度=25.0674958, 經度=121.5817825
2025-05-31 22:28:01,741 - INFO - 地址「臺北市內湖區成功路四段366號, 台灣」轉換成功：緯度=25.0848303, 經度=121.6004361
2025-05-31 22:28:02,403 - INFO - 地址「臺北市內湖區民權東路六段42號2樓, 台灣」轉換成功：緯度=25.0674957, 經度=121.5816723
2025-05-31 22:28:03,126 - INFO - 地址「臺北市內湖區瑞光路337號C棟, 台灣」轉換成功：緯度=25.0778823, 經度=121.5754083
2025-05-31 22:28:03,819 - INFO - 地址「臺北市內湖區康樂街80號, 台灣」轉換成功：緯度=25.0702234, 經度=121.6188311
2025-05-31 22:28:04,539 - INFO - 地址「臺北市內湖區內湖路二段21號, 台灣」轉換成功：緯度=25.0788586, 經度=121.5795351
2025-05-31 22:28:05,221 - INFO - 地址「臺北市內湖區成功路四段327號, 台灣」轉換成功：緯度=25.0845096, 經度=121.598994
2025-05-31 22:28:05,833 - INFO - 地址「臺北市內湖區金龍路43號, 台灣」轉換成功：緯度=25.0848929, 經度=121.5938985
2025-05-31 22:28:06,489 - INFO - 地址「臺北市內湖區內湖路一段403號, 台灣」轉換成功：緯度=25.0818086, 經度=121.5705513
2025-05-31 22:28:07,048 - INFO - 地址「臺北市內湖區東湖路147號2樓, 台灣」轉換成功：緯度=25.0681719, 經度=121.6172215
2025-05-31 22:28:08,805 - INFO - 地址「臺北市內湖區成功路四段366號, 台灣」轉換成功：緯度=25.0848303, 經度=121.6004361
2025-05-31 22:28:09,482 - INFO - 地址「臺北市士林區文昌路95號, 台灣」轉換成功：緯度=25.0964085, 經度=121.520938
2025-05-31 22:28:11,599 - INFO - 地址「臺北市士林區雨聲街105號, 台灣」轉換成功：緯度=25.1051369, 經度=121.5318912
2025-05-31 22:28:12,328 - INFO - 地址「臺北市士林區中正路439號1樓, 台灣」轉換成功：緯度=25.0928085, 經度=121.5197824
2025-05-31 22:28:13,256 - INFO - 地址「臺北市士林區中正路249號, 台灣」轉換成功：緯度=25.0950678, 經度=121.5253681
2025-05-31 22:28:14,095 - INFO - 地址「臺北市士林區中正路289號, 台灣」轉換成功：緯度=25.0946897, 經度=121.5239291
2025-05-31 22:28:15,002 - INFO - 地址「臺北市士林區文林路460號, 台灣」轉換成功：緯度=25.0956489, 經度=121.5246179
2025-05-31 22:28:15,898 - INFO - 地址「臺北市士林區社子街67號, 台灣」轉換成功：緯度=25.0874978, 經度=121.5066888
2025-05-31 22:28:16,732 - INFO - 地址「臺北市士林區中山北路七段82巷9號1樓, 台灣」轉換成功：緯度=25.1213403, 經度=121.5324541
2025-05-31 22:28:17,551 - INFO - 地址「臺北市士林區中山北路六段182號, 台灣」轉換成功：緯度=25.1075469, 經度=121.5252705
2025-05-31 22:28:18,890 - INFO - 地址「臺北市士林區社中街116號, 台灣」轉換成功：緯度=25.0898456, 經度=121.5104206
2025-05-31 22:28:19,689 - INFO - 地址「臺北市士林區中山北路六段282號, 台灣」轉換成功：緯度=25.1101049, 經度=121.5256499
2025-05-31 22:28:20,398 - INFO - 地址「臺北市士林區承德路四段222號, 台灣」轉換成功：緯度=25.0884766, 經度=121.5215108
2025-05-31 22:28:21,329 - INFO - 地址「臺北市士林區德行東路286號, 台灣」轉換成功：緯度=25.1099779, 經度=121.5360119
2025-05-31 22:28:22,275 - INFO - 地址「臺北市士林區大南路274號, 台灣」轉換成功：緯度=25.0887571, 經度=121.5197184
2025-05-31 22:28:23,077 - INFO - 地址「臺北市北投區石牌路二段201號, 台灣」轉換成功：緯度=25.1208483, 經度=121.5227627
2025-05-31 22:28:23,890 - INFO - 地址「臺北市北投區振興路45號, 台灣」轉換成功：緯度=25.1151759, 經度=121.515018
2025-05-31 22:28:24,632 - INFO - 地址「臺北市北投區知行路225巷12號, 台灣」轉換成功：緯度=25.1206037, 經度=121.4661496
